"Submit_ID","Brand_Reg","Model_No","SoldIn","Screen_Tech","Avg_mode_power","Star2","ScreenSize_Category"
149209,"EKO","K500USG","Australia","LCD",102.36,3.5,"50 inch"
149243,"HISENSE","75U80HAU","Australia,New Zealand","LCD (LED)",243.11,3,"65 inch"
149245,"HISENSE","55X8HAU","Australia,New Zealand","OLED",78.58,5,"50 inch"
149244,"HISENSE","65X8HAU","Australia,New Zealand","OLED",92.33,6,"55 inch"
149241,"HISENSE","65U9HAU","Australia,New Zealand","LCD (LED)",168.67,3.5,"55 inch"
149246,"HISENSE","65X9HAU","Australia,New Zealand","OLED",108.3,5,"55 inch"
149255,"HISENSE","98U7HNZ","Australia,New Zealand","LCD (LED)",256.93,5,"75 inch+"
149255,"HISENSE","98U7HAU","Australia,New Zealand","LCD (LED)",256.93,5,"75 inch+"
149255,"HISENSE","98U7Hseries","Australia,New Zealand","LCD (LED)",256.93,5,"75 inch+"
149267,"BLAUPUNKT","BP85WOS","Australia","LCD",203.32,5,"75 inch+"
149326,"LINSAR","LS82UHDNF2","Australia,Fiji,New Zealand","LCD",170.6,5.5,"75 inch+"
149327,"ENGLAON","LED32X70","Australia","LCD (LED)",38.46,4.5,"32 inch"
149327,"ENGLAON","LED32X90","Australia","LCD (LED)",38.46,4.5,"32 inch"
149327,"ENGLAON","SmartLEDTV","Australia","LCD (LED)",38.46,4.5,"32 inch"
149339,"FURRION","FDFD24D4D","Australia,Fiji,New Zealand","LCD",31.98,3.5,"22 inch"
149422,"KOGAN","KAOLED55X2SKA","Australia,Fiji,New Zealand","OLED",90.1,4,"50 inch"
149423,"KOGAN","KAOLED65X2SKA","Australia,Fiji,New Zealand","OLED",113.4,4,"55 inch"
149425,"TCL","65RP630","Australia,Fiji,New Zealand","LCD (LED)",49.7,8,"55 inch"
149426,"TCL","55RP630","Australia,Fiji,New Zealand","LCD (LED)",41.8,7,"50 inch"
149433,"LG","43UQ901C0SD","Australia,New Zealand","LCD (LED)",75,3.5,"43 inch"
149434,"LG","50UQ901C0SD","Australia,New Zealand","LCD (LED)",90,4,"50 inch"
149435,"LG","55UQ901C0SD","Australia,New Zealand","LCD (LED)",114,4,"50 inch"
149436,"LG","65UQ901C0SD","Australia,New Zealand","LCD (LED)",148,4,"55 inch"
149437,"LG","75UQ901C0SD","Australia,New Zealand","LCD (LED)",165,5,"65 inch"
149438,"LG","86UQ901C0SD","Australia,New Zealand","LCD (LED)",250,4,"75 inch+"
149418,"LINSAR","LSK55WSFW","Australia,Fiji,New Zealand","LCD",62.5,6,"50 inch"
149504,"BAUHN","ATV60UHDW1023","Australia","LCD",80.7,6,"55 inch"
149533,"BLAUPUNKT","BP240HSG9700","Australia","LCD (LED)",25,4,"22 inch"
149553,"EKO","K240HSG","Australia","LCD (LED)",25,4,"22 inch"
149571,"ILUMA","ILUSMARTTV32DVD","Australia,New Zealand","LCD",32.18,5,"32 inch"
149571,"ILUMA","VK3201D","Australia,New Zealand","LCD",32.18,5,"32 inch"
149571,"ILUMA","VK3202D","Australia,New Zealand","LCD",32.18,5,"32 inch"
149571,"ILUMA","VK3203D","Australia,New Zealand","LCD",32.18,5,"32 inch"
149571,"ILUMA","VK3204D","Australia,New Zealand","LCD",32.18,5,"32 inch"
149571,"ILUMA","VK3205D","Australia,New Zealand","LCD",32.18,5,"32 inch"
149580,"BLAUPUNKT","BP430FSG9700","Australia","LCD",47.76,5.5,"43 inch"
149585,"EKO","K43FSG11","Australia","LCD",47.76,5.5,"43 inch"
149623,"LINSAR","LSK32WSFW","Australia,Fiji,New Zealand","LCD",28.2,6,"32 inch"
149665,"KOGAN","KALED75XU9420STA","Australia,Fiji,New Zealand","LCD (LED)",133,6,"65 inch"
149667,"KOGAN","KALED32RH9510STA","Australia,Fiji,New Zealand","LCD (LED)",28,6,"32 inch"
149697,"TCL","58P635","Australia,Fiji,New Zealand","LCD (LED)",56.1,6,"55 inch"
149731,"EKO","K40FSW","Australia,Fiji,New Zealand","LCD",40.38,6,"43 inch"
149824,"LINSAR","LS75UHDZEN","Australia,Fiji,New Zealand","LCD",108.1,6,"65 inch"
149830,"EKO","K750USG","Australia","LCD",259.3,3,"65 inch"
149831,"BLAUPUNKT","BP750USG9700","Australia","LCD",259.3,3,"65 inch"
149832,"LINSAR","LS65UHDZEN","Australia,Fiji,New Zealand","LCD",96.3,6,"55 inch"
149834,"EKO","K40FSW","Australia","LCD",40.38,6,"43 inch"
149456,"ILUMA","ILUSMARTTV24DVD","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
149456,"ILUMA","VK2401D","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
149456,"ILUMA","VK2402D","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
149456,"ILUMA","VK2403D","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
149456,"ILUMA","VK2404D","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
149456,"ILUMA","VK2405D","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
149838,"EKO","K70USW","Australia","LCD",171.7,4,"65 inch"
149839,"EKO","K700USG","Australia","LCD",189.9,3.5,"65 inch"
149841,"JVC","LT75N7125A11","Australia","LCD",221.6,3.5,"65 inch"
149842,"EKO","K55USW","Australia,New Zealand","LCD (LED)",84.048,5,"50 inch"
149933,"EKO","K400DVD","Australia,Fiji,New Zealand","LCD",47.02,5,"43 inch"
149571,"ILUMA","ILUSMARTTV32DVDVK3201DVK3202DVK3203DVK3204DVK3205D","Australia,New Zealand","LCD",32.18,5,"32 inch"
149456,"ILUMA","ILUSMARTTV24DVDVK2401DVK2402DVK2403DVK2404DVK2405D","Australia,New Zealand","LCD",30.28,3.5,"22 inch"
150017,"KOGAN","KALED58TU9420SKA","Australia,Fiji,New Zealand","LCD (LED)",106.2,4.5,"55 inch"
150089,"JVC","AVHQ507115A11","Australia","LCD",101.98,3.5,"50 inch"
150091,"JVC","LT50NQ7115A11","Australia","LCD",60.73,5,"50 inch"
150155,"JVC","LT32N3135A","Australia","LCD (LED)",24.687,5.5,"32 inch"
150165,"KOGAN","KALED70TX9520SKA","Australia,Fiji,New Zealand","LCD (LED)",144.2,4.5,"65 inch"
150263,"LINSAR","LS85UHDZEN","Australia,Fiji,New Zealand","LCD",159,6,"75 inch+"
150268,"AKAI","AK4022S7WOS","Australia,Fiji,New Zealand","LCD",39.9,6,"43 inch"
150270,"KOGAN","KAQLED85XQ98JSTA","Australia,Fiji,New Zealand","LCD (LED)",266,4,"75 inch+"
150270,"KOGAN","KAQLED85XQ98JSTB","Australia,Fiji,New Zealand","LCD (LED)",266,4,"75 inch+"
150270,"KOGAN","KAQLED85XQ98JSTC","Australia,Fiji,New Zealand","LCD (LED)",266,4,"75 inch+"
150270,"KOGAN","KAQLED85XQ98JSTD","Australia,Fiji,New Zealand","LCD (LED)",266,4,"75 inch+"
150298,"BAUHN","ATV43UHDT0123","Australia,Fiji,New Zealand","LCD (LED)",45.5,6,"43 inch"
150300,"EKO","K55USW","Australia,New Zealand","LCD (LED)",82.938,5,"50 inch"
150327,"JVC","LT55NQ7105A11","Australia","LCD",72.4,5,"50 inch"
150326,"AKAI","AK6522S7TZN","Australia,Fiji,New Zealand","LCD",96.3,6,"55 inch"
148363,"BAUHN","TizenTV","Australia,Fiji,New Zealand","LCD (LED)",96.3,6,"55 inch"
148363,"BAUHN","ATV65UHDT0123","Australia,Fiji,New Zealand","LCD (LED)",96.3,6,"55 inch"
148363,"BAUHN","ATV65UHDT0922","Australia,Fiji,New Zealand","LCD (LED)",96.3,6,"55 inch"
150364,"SONY","KD55X80L","Australia,New Zealand","LCD (LED)",126.2,3.5,"50 inch"
150365,"SONY","KD65X80L","Australia,New Zealand","LCD (LED)",147.6,4,"55 inch"
150366,"KODAK","KD40WOS2","Australia,Fiji,New Zealand","LCD",39.9,6,"43 inch"
150434,"KOGAN","KALED50RN9220STA","Australia,Fiji,New Zealand","LCD (LED)",75,5,"50 inch"
150434,"KOGAN","KALED50RN9220STB","Australia,Fiji,New Zealand","LCD (LED)",75,5,"50 inch"
150434,"KOGAN","KALED50RN9220STC","Australia,Fiji,New Zealand","LCD (LED)",75,5,"50 inch"
150434,"KOGAN","KALED50RN9220STD","Australia,Fiji,New Zealand","LCD (LED)",75,5,"50 inch"
150474,"KOGAN","KAQLED65XQ98JSTA","Australia,Fiji,New Zealand","LCD (LED)",158,4,"55 inch"
150474,"KOGAN","KAQLED65XQ98JSTB","Australia,Fiji,New Zealand","LCD (LED)",158,4,"55 inch"
150474,"KOGAN","KAQLED65XQ98JSTC","Australia,Fiji,New Zealand","LCD (LED)",158,4,"55 inch"
150474,"KOGAN","KAQLED65XQ98JSTD","Australia,Fiji,New Zealand","LCD (LED)",158,4,"55 inch"
150475,"KOGAN","KAQLED75XQ98JSTA","Australia,Fiji,New Zealand","LCD (LED)",182,4.5,"65 inch"
150475,"KOGAN","KAQLED75XQ98JSTB","Australia,Fiji,New Zealand","LCD (LED)",182,4.5,"65 inch"
150475,"KOGAN","KAQLED75XQ98JSTC","Australia,Fiji,New Zealand","LCD (LED)",182,4.5,"65 inch"
150475,"KOGAN","KAQLED75XQ98JSTD","Australia,Fiji,New Zealand","LCD (LED)",182,4.5,"65 inch"
150476,"KOGAN","KAQLED55XQ98JSTA","Australia,Fiji,New Zealand","LCD (LED)",92,5,"50 inch"
150476,"KOGAN","KAQLED55XQ98JSTB","Australia,Fiji,New Zealand","LCD (LED)",92,5,"50 inch"
150476,"KOGAN","KAQLED55XQ98JSTC","Australia,Fiji,New Zealand","LCD (LED)",92,5,"50 inch"
150476,"KOGAN","KAQLED55XQ98JSTD","Australia,Fiji,New Zealand","LCD (LED)",92,5,"50 inch"
150477,"KOGAN","KALED65XU9220STB","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
150477,"KOGAN","KALED65XU9220STC","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
150477,"KOGAN","KALED65XU9220STD","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
150477,"KOGAN","KALED65XU9220STE","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
150477,"KOGAN","KALED65XU9220STF","Australia,Fiji,New Zealand","LCD (LED)",110,5.5,"55 inch"
150478,"ENGLAON","LED24M30","Australia","LCD (LED)",29.05,4,"22 inch"
150479,"ENGLAON","LED24X70","Australia","LCD (LED)",25.84,4.5,"22 inch"
150479,"ENGLAON","LED24X90","Australia","LCD (LED)",25.84,4.5,"22 inch"
150479,"ENGLAON","LED24X70LED24X90","Australia","LCD (LED)",25.84,4.5,"22 inch"
150481,"POLAROID","PL3221HDC","Australia,Fiji,New Zealand","LCD",27.1,6,"32 inch"
150503,"DGTEC","DG65UHDOS","Australia,Fiji,New Zealand","LCD (LED)",95.274,6,"55 inch"
150534,"SONY","XR55A80L","Australia,New Zealand","OLED",103.7,4,"50 inch"
150537,"SONY","XR65A80L","Australia,New Zealand","OLED",121.1,5,"55 inch"
150543,"LINSAR","LS50UHDZEN","Australia,Fiji,New Zealand","LCD",56.7,6,"50 inch"
150544,"LINSAR","LS55UHDZEN","Australia,Fiji,New Zealand","LCD",68.5,6,"50 inch"
150555,"TEAC","LEV24A423","Australia","LCD (LED)",22.2,5,"22 inch"
150560,"AKAI","AK7522S7TZN","Australia,Fiji,New Zealand","LCD",108.1,6,"65 inch"
150585,"KOGAN","KAQLED50XQ98JSTA","Australia,Fiji,New Zealand","LCD (LED)",104,3.5,"50 inch"
150585,"KOGAN","KAQLED50XQ98JSTB","Australia,Fiji,New Zealand","LCD (LED)",104,3.5,"50 inch"
150585,"KOGAN","KAQLED50XQ98JSTC","Australia,Fiji,New Zealand","LCD (LED)",104,3.5,"50 inch"
150585,"KOGAN","KAQLED50XQ98JSTD","Australia,Fiji,New Zealand","LCD (LED)",104,3.5,"50 inch"
150615,"MONSTER","MT24HDWLT22","Australia,Fiji,New Zealand","LCD (LED)",15.1,6,"22 inch"
150632,"MONSTER","MT32HDWLT22","Australia,Fiji,New Zealand","LCD",23.5,6,"32 inch"
150642,"LINSAR","LSK43WSFW","Australia,Fiji,New Zealand","LCD",44.6,6,"43 inch"
150648,"POLAROID","PL55M4G11","Australia,Fiji,New Zealand","LCD",68.98,6,"50 inch"
150656,"LG","32LN340CBSD","Australia,New Zealand","LCD (LED)",33,5,"32 inch"
150666,"ALTIUS","AT24HDWBCF","Australia,Fiji,New Zealand","LCD",15.1,6,"22 inch"
150667,"KODAK","KD32WOS2","Australia,Fiji,New Zealand","LCD",23.5,6,"32 inch"
150668,"ALTIUS","AT32HDWBCF","Australia,Fiji,New Zealand","LCD",23.5,6,"32 inch"
150674,"KOGAN","KALED42RF7510SPA","Australia","LCD (LED)",44.2,5.5,"43 inch"
150691,"TEAC","LEV32A423","Australia","LCD (LED)",33.3,5,"32 inch"
150691,"TEAC","LEV32A422","Australia","LCD (LED)",33.3,5,"32 inch"
150691,"TEAC","LEV32A423422","Australia","LCD (LED)",33.3,5,"32 inch"
150699,"AKAI","AK5022S7TZN","Australia,Fiji,New Zealand","LCD",56.7,6,"50 inch"
150674,"KOGAN","KALED42RF7510SPB","Australia","LCD (LED)",44.2,5.5,"43 inch"
150674,"KOGAN","KALED42RF7510SPC","Australia","LCD (LED)",44.2,5.5,"43 inch"
150674,"KOGAN","KALED42RF7510SPD","Australia","LCD (LED)",44.2,5.5,"43 inch"
150674,"KOGAN","KALED42RF7510SP","Australia","LCD (LED)",44.2,5.5,"43 inch"
150691,"TEAC","LEV24A422","Australia","LCD (LED)",33.3,5,"32 inch"
150826,"SONY","XR77A80L","Australia,New Zealand","OLED",169.7,5,"75 inch+"
150816,"KOGAN","KALED43RF9820STA","Australia,Fiji,New Zealand","LCD (LED)",55,5,"43 inch"
150816,"KOGAN","KALED43RF9820STB","Australia,Fiji,New Zealand","LCD (LED)",55,5,"43 inch"
150816,"KOGAN","KALED43RF9820STC","Australia,Fiji,New Zealand","LCD (LED)",55,5,"43 inch"
150816,"KOGAN","KALED43RF9820STD","Australia,Fiji,New Zealand","LCD (LED)",55,5,"43 inch"
150816,"KOGAN","KALED43RF9820STE","Australia,Fiji,New Zealand","LCD (LED)",55,5,"43 inch"
150908,"AKAI","AK3221S6WOS","Australia,Fiji,New Zealand","LCD",23.8,6,"32 inch"
150911,"POLAROID","PL6521UHDG","Australia,Fiji,New Zealand","LCD",94.65,6,"55 inch"
150943,"SHARP","2TC32EG1X","Australia,Fiji,New Zealand","LCD (LED)",29.15,5.5,"32 inch"
150945,"SHARP","2TC42EG1X","Australia,Fiji,New Zealand","LCD (LED)",53,5,"43 inch"
150946,"SHARP","4TC50DK1X","Australia,Fiji,New Zealand","LCD (LED)",84.4,4.5,"50 inch"
150947,"SHARP","4TC70DL1X","Australia,Fiji,New Zealand","LCD (LED)",123.94,5.5,"65 inch"
150949,"BLAUPUNKT","BP430FSG9700","Australia,Fiji,New Zealand","LCD",54.04,5,"43 inch"
150951,"EKO","K43FSG11","Australia,Fiji,New Zealand","LCD",54.04,5,"43 inch"
150952,"BLAUPUNKT","BP430FSG9700C","Australia,Fiji,New Zealand","LCD",54.04,5,"43 inch"
150970,"KODAK","KD55WOS2","Australia,Fiji,New Zealand","LCD",69.64,6,"50 inch"
150972,"LINSAR","LS75UHDNF","Australia,Fiji,New Zealand","LCD (LED)",127.7,6,"65 inch"
150977,"BLAUPUNKT","BP58WOS","Australia,New Zealand","LCD (LED)",105.156,4.5,"55 inch"
151007,"LOEWE","BILDi65","Australia,New Zealand","OLED",114,5,"55 inch"
151008,"LOEWE","BILDi55","Australia,New Zealand","OLED",96.5,4.5,"50 inch"
151009,"LOEWE","BILDi48","Australia,New Zealand","OLED",74.4,4.5,"50 inch"
151012,"BLAUPUNKT","BP500USG9700","Australia,New Zealand","LCD (LED)",86.04,5,"50 inch"
151088,"FFALCON","FF55RU62","Australia,Fiji,New Zealand","LCD (LED)",41.8,7,"50 inch"
151145,"SHARP","4TC60DL1X","Australia,Fiji,New Zealand","LCD (LED)",137,4,"55 inch"
151169,"BAUHN","ATV50UHDT0323","Australia,Fiji,New Zealand","LCD",56.7,6,"50 inch"
151170,"BAUHN","ATV75UHDT0423","Australia,Fiji,New Zealand","LCD",108.1,6,"65 inch"
151282,"BLAUPUNKT","BP85WOS","Australia,Fiji,New Zealand","LCD",228,4.5,"75 inch+"
151289,"SONY","XR55X90L","Australia,New Zealand","LCD (LED)",121,3.5,"50 inch"
151290,"SONY","XR65X90L","Australia,New Zealand","LCD (LED)",144.3,4,"55 inch"
151346,"LG","OLED42C3PSA","Australia,New Zealand","OLED",63,4.5,"43 inch"
151347,"LG","OLED42C36LA","Australia,New Zealand","OLED",63,4.5,"43 inch"
151348,"LG","OLED48A3PSA","Australia,New Zealand","OLED",75,4.5,"50 inch"
151349,"LG","OLED48A36LA","Australia,New Zealand","OLED",75,4.5,"50 inch"
151350,"LG","OLED48C3PSA","Australia,New Zealand","OLED",77,4.5,"50 inch"
151351,"LG","OLED48C36LA","Australia,New Zealand","OLED",77,4.5,"50 inch"
151352,"LG","OLED55A3PSA","Australia,New Zealand","OLED",84,5,"50 inch"
151353,"LG","OLED55A36LA","Australia,New Zealand","OLED",84,5,"50 inch"
151354,"LG","OLED55B3PSA","Australia,New Zealand","OLED",99,4.5,"50 inch"
151355,"LG","OLED55B36LA","Australia,New Zealand","OLED",99,4.5,"50 inch"
151356,"LG","OLED55C3PSA","Australia,New Zealand","OLED",95,4.5,"50 inch"
151357,"LG","OLED55C36LA","Australia,New Zealand","OLED",95,4.5,"50 inch"
151358,"LG","OLED55G3PSA","Australia,New Zealand","OLED",115,4,"50 inch"
151359,"LG","OLED55G36LA","Australia,New Zealand","OLED",115,4,"50 inch"
151360,"LG","OLED65A3PSA","Australia,New Zealand","OLED",103,5.5,"55 inch"
151361,"LG","OLED65A36LA","Australia,New Zealand","OLED",103,5.5,"55 inch"
151362,"LG","OLED65B3PSA","Australia,New Zealand","OLED",121,5,"55 inch"
151363,"LG","OLED65B36LA","Australia,New Zealand","OLED",121,5,"55 inch"
151364,"LG","OLED65C3PSA","Australia,New Zealand","OLED",112,5.5,"55 inch"
151365,"LG","OLED65C36LA","Australia,New Zealand","OLED",112,5.5,"55 inch"
151366,"LG","OLED65G3PSA","Australia,New Zealand","OLED",145,4,"55 inch"
151367,"LG","OLED65G36LA","Australia,New Zealand","OLED",145,4,"55 inch"
151368,"LG","OLED77B3PSA","Australia,New Zealand","OLED",158,5,"75 inch+"
151369,"LG","OLED77B36LA","Australia,New Zealand","OLED",158,5,"75 inch+"
151370,"LG","OLED77C3PSA","Australia,New Zealand","OLED",153,5.5,"75 inch+"
151371,"LG","OLED77C36LA","Australia,New Zealand","OLED",153,5.5,"75 inch+"
151372,"LG","OLED77G3PSA","Australia,New Zealand","OLED",196,4.5,"75 inch+"
151373,"LG","OLED77G36LA","Australia,New Zealand","OLED",196,4.5,"75 inch+"
151374,"LG","OLED77Z3PSA","Australia,New Zealand","OLED",238,3.5,"75 inch+"
151375,"LG","OLED83C3PSA","Australia,New Zealand","OLED",179,5.5,"75 inch+"
151376,"LG","OLED83C36LA","Australia,New Zealand","OLED",179,5.5,"75 inch+"
151377,"LG","OLED83G3PSA","Australia,New Zealand","OLED",181,5.5,"75 inch+"
151378,"LG","OLED83G36LA","Australia,New Zealand","OLED",181,5.5,"75 inch+"
151393,"BAUHN","ATV24HDG0223","Australia,Fiji,New Zealand","LCD (LED)",16.17,5,"22 inch"
151400,"SONY","KD75X80L","Australia,New Zealand","LCD (LED)",187.9,4,"65 inch"
151401,"SONY","KD85X80L","Australia,New Zealand","LCD (LED)",238.7,4,"75 inch+"
151433,"SAMSUNG ELECTRONICS","QA65Q60CAW","Australia,Fiji,New Zealand","LCD (LED)",107,5.5,"55 inch"
151433,"SAMSUNG ELECTRONICS","QA65Q60CAS","Australia,Fiji,New Zealand","LCD (LED)",107,5.5,"55 inch"
151433,"SAMSUNG ELECTRONICS","QA65Q63CAS","Australia,Fiji,New Zealand","LCD (LED)",107,5.5,"55 inch"
151433,"SAMSUNG ELECTRONICS","QA65Q6CA","Australia,Fiji,New Zealand","LCD (LED)",107,5.5,"55 inch"
151436,"YOKOHAMA","YOKT55Q8","Australia","LCD",75.58,5.5,"50 inch"
151437,"YOKOHAMA","YOKT65Q8","Australia","LCD",148.05,4,"55 inch"
151440,"SAMSUNG ELECTRONICS","QA50Q60CAS","Australia,Fiji,New Zealand","LCD (LED)",76,5,"50 inch"
151440,"SAMSUNG ELECTRONICS","QA50Q63CAS","Australia,Fiji,New Zealand","LCD (LED)",76,5,"50 inch"
151440,"SAMSUNG ELECTRONICS","QA50Q6CA","Australia,Fiji,New Zealand","LCD (LED)",76,5,"50 inch"
151446,"LG","50QNED81SRA","Australia,New Zealand","LCD (LED)",80,4.5,"50 inch"
151447,"LG","50QNED816RA","Australia,New Zealand","LCD (LED)",80,4.5,"50 inch"
151448,"LG","55QNED81SRA","Australia,New Zealand","LCD (LED)",94,4.5,"50 inch"
151449,"LG","55QNED816RA","Australia,New Zealand","LCD (LED)",94,4.5,"50 inch"
151450,"LG","65QNED81SRA","Australia,New Zealand","LCD (LED)",118,5,"55 inch"
151451,"LG","65QNED816RA","Australia,New Zealand","LCD (LED)",118,5,"55 inch"
151452,"LG","75QNED81SRA","Australia,New Zealand","LCD (LED)",134,5.5,"65 inch"
151453,"LG","75QNED816RA","Australia,New Zealand","LCD (LED)",134,5.5,"65 inch"
151454,"LG","86QNED81SRA","Australia,New Zealand","LCD (LED)",198,5,"75 inch+"
151455,"LG","86QNED816RA","Australia,New Zealand","LCD (LED)",198,5,"75 inch+"
151476,"SAMSUNG ELECTRONICS","QA43Q60CAS","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
151476,"SAMSUNG ELECTRONICS","QA43Q63CAS","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
151476,"SAMSUNG ELECTRONICS","QA43Q6CA","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
151478,"SAMSUNG ELECTRONICS","QA55Q60CAW","Australia,Fiji,New Zealand","LCD (LED)",87,5,"50 inch"
151478,"SAMSUNG ELECTRONICS","QA55Q60CAS","Australia,Fiji,New Zealand","LCD (LED)",87,5,"50 inch"
151478,"SAMSUNG ELECTRONICS","QA55Q63CAS","Australia,Fiji,New Zealand","LCD (LED)",87,5,"50 inch"
151478,"SAMSUNG ELECTRONICS","QA55Q6CA","Australia,Fiji,New Zealand","LCD (LED)",87,5,"50 inch"
151488,"SAMSUNG ELECTRONICS","QA50QN90CAW","Australia,Fiji,New Zealand","LCD (LED)",94,4,"50 inch"
151488,"SAMSUNG ELECTRONICS","QA50QN90CAS","Australia,Fiji,New Zealand","LCD (LED)",94,4,"50 inch"
151488,"SAMSUNG ELECTRONICS","QA50QN90CA","Australia,Fiji,New Zealand","LCD (LED)",94,4,"50 inch"
151489,"SAMSUNG ELECTRONICS","QA55QN90CAW","Australia,Fiji,New Zealand","LCD (LED)",113,4,"50 inch"
151489,"SAMSUNG ELECTRONICS","QA55QN90CAS","Australia,Fiji,New Zealand","LCD (LED)",113,4,"50 inch"
151489,"SAMSUNG ELECTRONICS","QA55QN90CA","Australia,Fiji,New Zealand","LCD (LED)",113,4,"50 inch"
151565,"SONY","KD55X85L","Australia,New Zealand","LCD (LED)",107,4,"50 inch"
151566,"SONY","KD65X85L","Australia,New Zealand","LCD (LED)",144.6,4,"55 inch"
151572,"PRISM+","Q55U","Australia","LCD (LED)",73.254,5.5,"50 inch"
151598,"SAMSUNG ELECTRONICS","QA85Q60CAW","Australia,Fiji,New Zealand","LCD (LED)",173,5.5,"75 inch+"
151598,"SAMSUNG ELECTRONICS","QA85Q60CAS","Australia,Fiji,New Zealand","LCD (LED)",173,5.5,"75 inch+"
151598,"SAMSUNG ELECTRONICS","QA85Q6CA","Australia,Fiji,New Zealand","LCD (LED)",173,5.5,"75 inch+"
151602,"SAMSUNG ELECTRONICS","QA65QN90CAW","Australia,Fiji,New Zealand","LCD (LED)",155,4,"55 inch"
151602,"SAMSUNG ELECTRONICS","QA65QN90CAS","Australia,Fiji,New Zealand","LCD (LED)",155,4,"55 inch"
151602,"SAMSUNG ELECTRONICS","QA65QN90CA","Australia,Fiji,New Zealand","LCD (LED)",155,4,"55 inch"
151603,"SAMSUNG ELECTRONICS","QA75QN90CAW","Australia,Fiji,New Zealand","LCD (LED)",186,4.5,"65 inch"
151603,"SAMSUNG ELECTRONICS","QA75QN90CAS","Australia,Fiji,New Zealand","LCD (LED)",186,4.5,"65 inch"
151603,"SAMSUNG ELECTRONICS","QA75QN90CA","Australia,Fiji,New Zealand","LCD (LED)",186,4.5,"65 inch"
151620,"FFALCON","FF65RU62","Australia,Fiji,New Zealand","LCD (LED)",49.7,8,"55 inch"
151630,"LG","43UR8050PSB","Australia,New Zealand","LCD (LED)",73,4,"43 inch"
151631,"LG","43UR80006LJ","Australia,New Zealand","LCD (LED)",73,4,"43 inch"
151632,"LG","50UR8050PSB","Australia,New Zealand","LCD (LED)",78,4.5,"50 inch"
151633,"LG","50UR80006LJ","Australia,New Zealand","LCD (LED)",78,4.5,"50 inch"
151634,"LG","55UR8050PSB","Australia,New Zealand","LCD (LED)",97,4.5,"50 inch"
151635,"LG","55UR80006LJ","Australia,New Zealand","LCD (LED)",97,4.5,"50 inch"
151636,"LG","65UR8050PSB","Australia,New Zealand","LCD (LED)",127,4.5,"55 inch"
151637,"LG","65UR80006LJ","Australia,New Zealand","LCD (LED)",127,4.5,"55 inch"
151638,"LG","75UR8050PSB","Australia,New Zealand","LCD (LED)",165,5,"65 inch"
151639,"LG","86UR8050PSB","Australia,New Zealand","LCD (LED)",250,4,"75 inch+"
151642,"FFALCON","FF43RU62","Australia,Fiji,New Zealand","LCD (LED)",36.7,6,"43 inch"
151643,"FFALCON","FF50RU62","Australia,Fiji,New Zealand","LCD (LED)",43.1,6,"50 inch"
151665,"BAUHN","ATV24HDG0223","Australia,Fiji,New Zealand","LCD (LED)",16.17,6,"22 inch"
151691,"SAMSUNG ELECTRONICS","QA43QN90CAW","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
151691,"SAMSUNG ELECTRONICS","QA43QN90CAS","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
151691,"SAMSUNG ELECTRONICS","QA43QN90CA","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
151692,"SONY","XR75X90L","Australia,New Zealand","LCD (LED)",159.3,5,"65 inch"
151696,"PRISM+","Q65U","Australia","LCD (LED)",110.448,5,"55 inch"
151711,"SAMSUNG ELECTRONICS","QA65QN85CAW","Australia,Fiji,New Zealand","LCD (LED)",137,4.5,"55 inch"
151711,"SAMSUNG ELECTRONICS","QA65QN85CAS","Australia,Fiji,New Zealand","LCD (LED)",137,4.5,"55 inch"
151711,"SAMSUNG ELECTRONICS","QA65QN85CA","Australia,Fiji,New Zealand","LCD (LED)",137,4.5,"55 inch"
151648,"SAMSUNG ELECTRONICS","QA75QN85CAW","Australia,Fiji,New Zealand","LCD (LED)",153,5,"65 inch"
151648,"SAMSUNG ELECTRONICS","QA75QN85CAS","Australia,Fiji,New Zealand","LCD (LED)",153,5,"65 inch"
151648,"SAMSUNG ELECTRONICS","QA75QN85CA","Australia,Fiji,New Zealand","LCD (LED)",153,5,"65 inch"
151712,"SAMSUNG ELECTRONICS","UA43CU8000W","Australia,Fiji,New Zealand","LCD (LED)",70,4,"43 inch"
